   X   ,   Y    ,   Z   
 +0.936,  +0.827,  +0.851
 -0.525,  -0.384,  +1.081
 +1.783,  +0.347,  -1.140
 -0.789,  +0.901,  +0.681
 +0.145,  +1.017,  -0.309
 -1.284,  -0.553,  -0.695
 +0.169,  +1.076,  -0.478
 +0.041,  +0.512,  +1.079
 +0.475,  +0.748,  +0.573
 +1.658,  +0.659,  +0.236
 +0.416,  +0.179,  +0.431
 +0.534,  -1.123,  -0.251
 +1.499,  -1.423,  +0.936
 +0.300,  -1.608,  -0.397
 +1.262,  -0.406,  -1.937
 +0.644,  +1.097,  -0.990
 -0.959,  -0.876,  +1.185
 -0.607,  +0.521,  +2.033
 -0.242,  +1.139,  -0.647
 +1.667,  -0.389,  -0.056
 +0.187,  +0.313,  +0.655
 +2.274,  +0.533,  +0.074
 +0.056,  +0.647,  +1.269
 -1.177,  +0.747,  -0.320
 +0.079,  +0.376,  +2.388
 +0.633,  -0.773,  -2.054
 +0.833,  -1.927,  -0.181
 -0.547,  -0.158,  +0.301
 -0.402,  +0.354,  -0.704
 -0.025,  -0.456,  +1.482
 +1.445,  -0.385,  +0.439
 -0.084,  -0.534,  -0.261
 +0.542,  +0.237,  -0.947
 -0.519,  -1.674,  +0.107
 +1.815,  -1.057,  +1.337
 -0.290,  -0.897,  +0.108
 -0.562,  +0.637,  +1.947
 +0.003,  -1.058,  +0.612
 -1.197,  -0.346,  +1.685
 +0.698,  -0.269,  +0.026
 -0.621,  -0.080,  -0.783
 -0.823,  -0.224,  +1.571
 +0.749,  +0.169,  +0.782
 +0.896,  +0.342,  +1.364
 +0.452,  +0.702,  +1.006
 -0.958,  -0.481,  +0.178
 -0.341,  +0.663,  -3.272
 +0.305,  +1.150,  +0.512
 -0.186,  -0.382,  +0.162
 -0.131,  +1.011,  +0.723
 -0.669,  +1.289,  +0.350
 +0.224,  +0.869,  -0.143
 +0.391,  +0.176,  +0.347
 -0.116,  +1.367,  -0.418
 +0.431,  +1.579,  +0.613
 -0.673,  +0.482,  +1.114
 +1.914,  -0.042,  -1.227
 -0.678,  +0.606,  +0.151
 -0.473,  +0.249,  +0.275
 -1.587,  -0.399,  -0.794
 -1.190,  +1.257,  -1.107
 -0.882,  +1.388,  -0.641
 +1.237,  -2.075,  -0.037
 +1.322,  +0.604,  +0.246
 +0.363,  +0.529,  +0.882
 +0.481,  +0.243,  -0.391
 -0.627,  +0.398,  +0.551
 -0.434,  -1.444,  +0.378
 +0.355,  -1.539,  +0.139
 -0.990,  -0.181,  +0.133
 -0.123,  -0.414,  +0.462
 -1.272,  +0.624,  +0.837
 +0.602,  -1.493,  -0.660
 +1.460,  +2.239,  +0.610
 -1.079,  +0.226,  -0.367
 -1.102,  +1.355,  +0.602
 -0.054,  +2.026,  +1.504
 +1.248,  -1.124,  +0.218
 +0.962,  +0.280,  -0.226
 -1.958,  -0.003,  +2.004
 +0.239,  +0.559,  +0.047
 +0.667,  -0.191,  -0.150
 -0.087,  -0.126,  +1.228
 -1.114,  +0.765,  +0.947
 -0.021,  +1.426,  +0.823
 +1.983,  +0.309,  -1.727
 -1.771,  -1.530,  -2.174
 +1.240,  +0.110,  -1.405
 -0.273,  +0.080,  -2.436
 -0.167,  -0.448,  -0.324
 -0.222,  +0.844,  +1.577
 -1.345,  +0.214,  -0.085
 +0.574,  -0.300,  +0.260
 +0.098,  +0.037,  -0.177
 -0.204,  +0.256,  +0.888
 -0.113,  -0.389,  -1.068
 +0.538,  -0.506,  -0.068
 +0.184,  -0.573,  -0.707
 +0.393,  -0.090,  +0.381
 -0.064,  +0.231,  +1.121
 -2.437,  -0.208,  -0.457
 -0.296,  +0.507,  -0.862
 -0.285,  -0.476,  +0.967
 +1.498,  +1.700,  +0.166
 -0.667,  +2.363,  -0.322
 -0.849,  -0.818,  +0.030
 -0.904,  +0.422,  +0.485
 -1.175,  -1.427,  -0.121
 +0.849,  +2.439,  -0.647
 +1.586,  +1.808,  -1.278
 -0.329,  -0.275,  -1.171
 +0.953,  -0.337,  +0.251
 +0.214,  -0.176,  +0.025
 -0.203,  -0.004,  -1.899
 +0.609,  -0.180,  +0.278
 -0.995,  +0.251,  -0.916
 -1.392,  -0.547,  +0.372
 +0.306,  +1.529,  -1.202
 +0.074,  -0.694,  +0.153
 +0.154,  -0.218,  +1.443
 +0.523,  -1.796,  -0.887
 -0.024,  +0.060,  +0.710
 -0.592,  -1.038,  -1.476
 +0.006,  -0.610,  +0.360
 -0.132,  +0.798,  +0.230
 +0.746,  -0.020,  -1.082
 -0.123,  -0.980,  -0.960
 -1.896,  -0.011,  -0.213
 +0.635,  +1.042,  -1.038
 +0.013,  -0.611,  +1.355
 -1.242,  -1.794,  +1.116
 +0.037,  -1.544,  -0.652
 -0.058,  +0.354,  +1.343
 +1.091,  +0.710,  -0.737
 -0.079,  -0.527,  -0.569
 -1.260,  -0.115,  -0.840
 +0.804,  +0.835,  -0.764
 -1.414,  +1.285,  +1.143
 -1.061,  +0.565,  -0.606
 -1.769,  +0.219,  +1.679
 +0.782,  +1.453,  -0.480
 +1.883,  +0.148,  -0.366
 -0.128,  +0.620,  -1.162
 -1.743,  +0.673,  +0.268
 -0.792,  -0.566,  +1.230
 +1.539,  -0.900,  -0.560
 -0.015,  +0.125,  +0.615
 -1.495,  +1.401,  +1.413
 -0.279,  -0.431,  +1.426
 -0.674,  -0.134,  -0.074
 -0.749,  -0.803,  +0.803
 -0.617,  +0.397,  -0.855
 +0.274,  +1.462,  +0.920
 -0.298,  -1.341,  -0.524
 +1.088,  +0.341,  -0.074
 -0.850,  +1.149,  -0.290
 -0.858,  -1.063,  -0.537
 -0.418,  -1.302,  +0.219
 +0.416,  +2.062,  -0.099
 +1.565,  +1.874,  +0.219
 -0.890,  +1.639,  +0.589
 -2.417,  -0.208,  +0.762
 -0.133,  -0.548,  +0.795
 +0.408,  -0.077,  -1.689
 +0.520,  +0.747,  +0.575
 +0.703,  -0.086,  +0.316
 +0.340,  -0.778,  -1.264
 -0.129,  -0.741,  -2.145
 -1.729,  -0.116,  +0.038
 +1.012,  +0.207,  +1.140
 -0.748,  -1.576,  -0.462
 -0.218,  +1.031,  -0.289
 -0.755,  +0.820,  -0.902
 +0.225,  -0.142,  +0.794
 +0.389,  -2.364,  +0.110
 +0.739,  +0.183,  +0.290
 -1.574,  +0.618,  -1.750
 -1.294,  +1.671,  -1.934
 +0.404,  +0.291,  +1.558
 +0.584,  -0.409,  +0.187
 +1.973,  +0.350,  -0.149
 -1.443,  -0.646,  -1.329
 -2.895,  +0.817,  +1.850
 +0.027,  -0.547,  +0.249
 -0.739,  +1.501,  -0.408
 -0.168,  -0.485,  +1.706
 +0.106,  +1.072,  +0.001
 +1.642,  +1.718,  -2.883
 -0.203,  -0.833,  -1.245
 -0.575,  +0.848,  +0.328
 -0.809,  -0.583,  -0.126
 +1.052,  +0.488,  -1.786
 +0.253,  -2.132,  +1.002
 -1.045,  -0.034,  -1.495
 -1.734,  -0.307,  +0.105
 +0.455,  +0.912,  -0.032
 -0.642,  -2.436,  +0.137
 -0.424,  -1.143,  -0.173
 -0.374,  +1.616,  +0.031
 -1.368,  -0.659,  +0.271
 -0.688,  +0.184,  +1.386
 +0.449,  +0.083,  -1.479
 -0.801,  +0.450,  +0.719
 -0.619,  +0.852,  +0.134
 -0.882,  -0.234,  +1.620
 -1.587,  +1.120,  -0.923
 -0.781,  +0.129,  +0.369
 -1.285,  +0.953,  -0.762
 +0.631,  -0.001,  +0.384
 -0.068,  +0.360,  +0.952
 -0.279,  +4.165,  -0.551
 +2.110,  -0.674,  -1.080
 +0.647,  -1.867,  -2.327
 -0.887,  -0.619,  +1.011
 +2.255,  -0.068,  -1.183
 -0.467,  +1.281,  +1.120
 +0.895,  +0.101,  -0.679
 -0.820,  -1.175,  -0.522
 +1.908,  +0.172,  +0.823
 -1.740,  +0.232,  +0.358
 -0.251,  +0.264,  -1.171
 +0.301,  +0.410,  +1.108
 -0.302,  -0.208,  +1.175
 +1.982,  +0.396,  -0.429
 +0.437,  +1.933,  +0.197
 -0.915,  +0.338,  -0.893
 +0.355,  +0.011,  -1.179
 -0.795,  -0.042,  +0.775
 +0.630,  +1.105,  +0.978
 -0.864,  -0.460,  -0.421
 +0.477,  +0.005,  +0.090
 -1.348,  +2.057,  -0.227
 +0.534,  -1.021,  -0.208
 -0.373,  -0.124,  -1.755
 -0.446,  -0.740,  +0.509
 -0.043,  +2.722,  -0.758
 +0.155,  +0.252,  -0.109
 -0.549,  +0.305,  +1.359
 -0.500,  -1.289,  -1.368
 -0.799,  -0.690,  -0.002
 +1.651,  +1.168,  -0.659
 -0.529,  +0.724,  +0.515
 -0.053,  -0.937,  -1.073
 -0.849,  +0.878,  +0.802
 -0.037,  +1.218,  -0.439
 -1.014,  +0.126,  -0.991
 +0.569,  -0.805,  -1.140
 +0.920,  +0.287,  +0.285
 -0.446,  +0.511,  +0.993
 +1.011,  +0.075,  -1.188
 -1.704,  +0.483,  -0.644
 -0.199,  -0.776,  -0.679
 -1.756,  +1.408,  -0.400
 +0.496,  -1.182,  +0.316
 -1.732,  -0.331,  -0.031
 -0.847,  +1.153,  -0.891
 +1.014,  -0.617,  +0.119
 -1.330,  -0.968,  +0.939
 -2.119,  -1.647,  +2.220
 +1.428,  +0.926,  +2.010
 -0.688,  -0.270,  -0.631
 +1.769,  -0.325,  -0.156
 +0.621,  -0.410,  -0.263
 +0.723,  +0.678,  -0.408
 -0.621,  +0.640,  +0.790
 +0.103,  +0.092,  +1.466
 -1.562,  -0.017,  -0.168
 +2.291,  -0.218,  -1.595
 +1.526,  +1.520,  +0.427
 -1.167,  -0.899,  +0.357
 +0.432,  +0.881,  -0.474
 +0.203,  +0.652,  -1.454
 -0.806,  -0.932,  -1.167
 -1.511,  +0.131,  -0.282
 +1.004,  -1.685,  +1.550
 +1.919,  -0.137,  +0.635
 +0.685,  +0.006,  -1.079
 -2.554,  -0.501,  -2.328
 +0.661,  -2.177,  +0.229
 +0.331,  +0.046,  +0.600
 +1.844,  -0.778,  +1.768
 -1.292,  -0.192,  +0.827
 -0.785,  +0.359,  +1.466
 +0.020,  -1.249,  -1.610
 -0.920,  +0.824,  -1.029
 -1.865,  +0.572,  +2.777
 +0.021,  +0.875,  +0.785
 +0.445,  -1.387,  -2.557
 +2.286,  +0.840,  +0.167
 -0.652,  -0.200,  +1.781
 -0.506,  -0.331,  -0.118
 +0.077,  -0.959,  -1.857
 -0.867,  +1.191,  +2.398
 -1.032,  +1.345,  -1.291
 -0.852,  +0.102,  -1.269
 -0.715,  +1.176,  +1.053
 +0.047,  +1.156,  +1.098
 +1.558,  +1.019,  +0.978
 +0.045,  -0.382,  +0.500
 -0.734,  +0.732,  +0.389
 -0.038,  -0.009,  -1.631
 +0.518,  -0.833,  +0.518
 +0.517,  +1.391,  -1.708
 +1.071,  +0.266,  -0.747
 +0.425,  -1.655,  -0.428
 +2.224,  -0.598,  -0.091
 -0.561,  -0.781,  -0.054
 +0.524,  -2.138,  +0.906
 -1.729,  -0.339,  -0.291
 -0.078,  +0.809,  +0.586
 +1.347,  -0.042,  -0.329
 +0.596,  -0.692,  +1.207
 -1.244,  +1.624,  -0.226
 +0.215,  -0.382,  +0.677
 -1.602,  -0.967,  -0.112
 -0.812,  +0.230,  -0.742
 -0.530,  -2.199,  +0.173
 +2.466,  +0.089,  +0.001
 +2.464,  +0.500,  +0.583
 -1.046,  +0.490,  +0.099
 +0.869,  -0.847,  -0.293
 -0.982,  -0.046,  -0.701
 -0.609,  -1.774,  -0.578
 -0.303,  +1.561,  -0.705
 -1.524,  +0.451,  -0.584
 -1.496,  -0.132,  +0.834
 +1.337,  +0.998,  +0.634
 +0.655,  +0.348,  +0.907
 -2.074,  +0.709,  +0.813
 +0.262,  +1.259,  +1.434
 -0.166,  +0.152,  +0.129
 +0.820,  +0.545,  -0.792
 +0.566,  -0.865,  +0.977
 +0.489,  +2.906,  +0.240
 -0.453,  -2.390,  +0.131
 +0.543,  -0.442,  +0.679
 +0.266,  +0.513,  -0.214
 +0.458,  -0.400,  -0.131
 -0.845,  -0.615,  +0.843
 -1.761,  +0.464,  +0.501
 +0.015,  +1.299,  -2.102
 -0.323,  -1.647,  -0.112
 -0.219,  -0.183,  +0.145
 +0.472,  +1.683,  +1.242
 -0.428,  -1.061,  +0.819
 +0.515,  -0.540,  +1.724
 +0.353,  +0.119,  +0.130
 +2.152,  -0.352,  -0.165
 +0.119,  -0.789,  -0.010
 -0.355,  -0.115,  -0.002
 +0.257,  +0.764,  +0.219
 -0.048,  +0.502,  -0.285
 +0.550,  -0.134,  +0.070
 -0.765,  +0.033,  +0.080
 -1.238,  -2.592,  +0.560
 -0.705,  +1.865,  -0.871
 +1.578,  -0.602,  +0.046
 -1.170,  +0.774,  +0.430
 +1.647,  +0.424,  -0.084
 +0.461,  -0.208,  -0.731
 -0.455,  -1.984,  +0.168
 -0.387,  -0.056,  -1.506
 +0.425,  +1.286,  -0.998
 +1.311,  -0.398,  -1.603
 +1.606,  +0.362,  -1.089
 -1.012,  +1.020,  -0.515
 +0.648,  -0.216,  +0.380
 +0.197,  +1.660,  -0.821
 +0.389,  -0.230,  -0.965
 +0.613,  -0.577,  +0.018
 -0.057,  -0.920,  -0.753
 +0.168,  +0.181,  +0.230
 +0.892,  -0.751,  -0.573
 -2.644,  +0.871,  -0.585
 +0.382,  +0.241,  -0.243
 +0.421,  +1.351,  +2.224
 +0.252,  +0.671,  -0.412
 -0.405,  -0.450,  -1.696
 -0.423,  +0.630,  -0.521
 +0.350,  -0.062,  +0.893
 -1.409,  -0.714,  -0.222
 -0.364,  +0.703,  -0.116
 -2.617,  +0.246,  +0.292
 +0.284,  -1.377,  +0.018
 +1.398,  +1.343,  +0.160
 -1.048,  -1.074,  +0.586
 -0.726,  +0.249,  -1.906
 -0.753,  -1.095,  +1.045
 -0.896,  +1.039,  +0.911
 -0.804,  +0.175,  -1.107
 +0.075,  +0.206,  +1.071
 +2.524,  +1.050,  +1.160
 +0.584,  +1.487,  -0.407
 -0.456,  +0.384,  +0.910
 -0.229,  +0.648,  +0.421
 -0.410,  -0.506,  -0.083
 -0.034,  +0.477,  +0.019
 -1.091,  -0.875,  +0.519
 -0.199,  +0.236,  -0.867
 +1.137,  -0.783,  +0.376
 +0.555,  +1.125,  +0.105
 +0.837,  +0.710,  -0.248
 -0.922,  +1.258,  -0.077
 -0.740,  -2.442,  -1.257
 +0.712,  -0.436,  -0.499
 -1.159,  -1.512,  +0.171
 -0.132,  +2.065,  -1.151
 +0.035,  +0.780,  -1.175
 -0.032,  +3.087,  +0.143
 +0.604,  +0.653,  -1.107
 +1.957,  -0.676,  +1.401
 -0.931,  -0.511,  -0.368
 -0.322,  +0.492,  +0.393
 -0.263,  -0.403,  -0.511
 -0.237,  +1.291,  +0.802
 -0.749,  -0.549,  +0.978
 +0.764,  +0.327,  -0.315
 +0.315,  +0.630,  -0.836
 +1.732,  -0.035,  -0.061
 +1.589,  +0.357,  -0.832
 +0.771,  +1.400,  -0.612
 -0.411,  -0.109,  -1.025
 -0.134,  +0.087,  -0.839
 -0.054,  -0.055,  -0.293
 +1.020,  -2.309,  +2.443
 +2.237,  -0.586,  -2.516
 -0.854,  -1.084,  -0.188
 +0.949,  +1.727,  +0.389
 +0.370,  -0.889,  -0.941
 +0.736,  +1.127,  -0.163
 -1.007,  +0.982,  -0.341
 +0.535,  +0.020,  -0.166
 -0.221,  -0.551,  +2.045
 -1.224,  -0.602,  -0.704
 +0.606,  +0.300,  +0.369
 -0.255,  +1.756,  -0.348
 -1.375,  +0.363,  -1.192
 +0.187,  -0.032,  +0.294
 -0.800,  -0.058,  -0.917
 +1.629,  -2.264,  -0.036
 +1.723,  -0.864,  -0.562
 +1.108,  -0.762,  -0.657
 +0.327,  -0.904,  +0.445
 -2.599,  -1.350,  +2.220
 -0.915,  -0.427,  +0.230
 +1.397,  +0.088,  -0.212
 -0.575,  +0.908,  -0.623
 +0.466,  -0.999,  +0.798
 +0.774,  -0.269,  +0.345
 -0.231,  +0.692,  +1.607
 -1.056,  -0.565,  +0.851
 +0.376,  -0.602,  +2.488
 -0.001,  -1.215,  +0.454
 +0.321,  +0.652,  +0.655
 +0.441,  -1.189,  -0.849
 -1.050,  +0.049,  -1.034
 -0.284,  +0.588,  -1.072
 -0.238,  +0.099,  +0.631
 +0.096,  -0.162,  -0.183
 +0.374,  -2.034,  +0.380
 +0.641,  -0.652,  +0.161
 +0.681,  +0.968,  +0.369
 +1.888,  +1.161,  -1.195
 +0.726,  -0.957,  +0.099
 -1.174,  +0.331,  +0.129
 +2.281,  +0.680,  -0.196
 -0.313,  -0.837,  +0.873
 -0.913,  -0.344,  +0.098
 -1.577,  +0.318,  -0.859
 -0.394,  +1.149,  +1.185
 +1.182,  -0.478,  +0.658
 -0.424,  -0.596,  -0.371
 +0.288,  -0.976,  +0.409
 +1.367,  -0.413,  -0.386
 +0.234,  +0.565,  -0.210
 +1.861,  -0.501,  -1.021
 +2.132,  +0.545,  +1.384
 -1.793,  +0.787,  -1.017
 -0.880,  +0.137,  +1.963
 +0.262,  +1.043,  -1.276
 -1.502,  -2.783,  +0.067
 -0.332,  +0.584,  -0.625
 -1.001,  +2.579,  +0.633
 -0.587,  -0.287,  +2.085
 +0.449,  -0.894,  +0.686
 -0.552,  +0.582,  +1.320
 +0.310,  -0.360,  +0.665
 -1.100,  +1.446,  +1.997
 +1.102,  +0.257,  -0.377
 -1.877,  +0.483,  +1.062
 -2.001,  +0.926,  -1.969
 +0.547,  -0.769,  -0.222
 +1.232,  -0.751,  +0.544
 +1.120,  +1.351,  -2.708
 +0.123,  -1.052,  -0.118
 -0.481,  -0.200,  -1.253
 -0.515,  -1.038,  +0.830
 +0.401,  -0.857,  -1.001
 +0.764,  +1.326,  +1.750
 +0.814,  +0.837,  -0.104
 -1.266,  -0.495,  -0.717
 -0.277,  -0.712,  -1.098
 +0.438,  -0.527,  +0.462
 +1.051,  -2.202,  -0.061
 -1.189,  +1.784,  -0.765
 -0.673,  -0.783,  +0.405
 -0.054,  -1.283,  +1.272
 -0.641,  -1.962,  +0.833
 -0.623,  +0.326,  +0.120
 -0.558,  -0.099,  +0.049
 +0.655,  -0.705,  +2.020
 -1.198,  +0.978,  -2.639
 -1.108,  -0.481,  -0.527
 -1.105,  -0.519,  +2.451
 -0.399,  +0.916,  -0.145
 +0.756,  +1.128,  -0.485
 -0.379,  -0.034,  -1.805
 -1.341,  +0.671,  +0.005
 -1.966,  -0.020,  +1.163
 -1.441,  +0.160,  +1.626
 -0.801,  +0.096,  +0.933
 -0.966,  +0.743,  -1.038
 -0.710,  +0.086,  -1.312
 +0.209,  -0.093,  -0.752
 -0.454,  +1.765,  +1.575
 +0.340,  -1.141,  -0.545
 +0.558,  +0.301,  -0.684
 -0.673,  -0.377,  +0.109
 -0.855,  +1.272,  -0.460
 -0.522,  -1.007,  +1.743
 +1.451,  -1.465,  +0.580
 +0.132,  +2.451,  +0.004
 +0.533,  -0.757,  -0.155
 +0.263,  +1.067,  -1.851
 +1.326,  -0.382,  +1.498
 +0.650,  +0.512,  -0.063
 +0.419,  +0.947,  -0.023
 +0.734,  +0.057,  -0.162
 +0.496,  -0.035,  -1.041
 +0.493,  -0.877,  -1.478
 -0.745,  -0.338,  -0.310
 -1.111,  +1.364,  +0.959
 +1.352,  +0.728,  +0.457
 -0.293,  +1.352,  +0.573
 -0.882,  +0.011,  -0.063
 +0.544,  +1.611,  -0.418
 -0.838,  +0.375,  +0.275
 -0.323,  -1.485,  -0.971
 -0.333,  -0.838,  +0.743
 +0.265,  -1.502,  +1.469
 +1.199,  -0.655,  -2.313
 -0.922,  -2.441,  -0.791
 -1.016,  +0.908,  -0.114
 -0.847,  -1.003,  -1.311
 +0.243,  -1.151,  -1.708
 -0.569,  -0.020,  -1.641
 +1.104,  +1.808,  +0.332
 +2.575,  +2.579,  +0.573
 +0.251,  +0.441,  -0.142
 +1.503,  +0.984,  -0.569
 +2.815,  +1.576,  -0.778
 +1.031,  +0.225,  -0.456
 +1.834,  -2.145,  -2.312
 -0.786,  +0.358,  +1.463
 +0.585,  -0.980,  -2.750
 -0.459,  -1.669,  -1.399
 +0.145,  +0.022,  -1.181
 -0.172,  +0.113,  -0.724
 +0.720,  +1.454,  +0.666
 -1.405,  -0.307,  +1.810
 -0.290,  -1.144,  -2.286
 +1.792,  -0.837,  +0.560
 -0.039,  -0.538,  -0.396
 +0.124,  -0.369,  +0.032
 +1.110,  -0.561,  -0.349
 +0.214,  -1.061,  -0.635
 -0.703,  +0.272,  -1.272
 -2.222,  -0.910,  +0.864
 -1.694,  -0.052,  +0.387
 -0.286,  -0.649,  +1.009
 +1.092,  -1.048,  -0.331
 +1.403,  +1.300,  +0.547
 -0.252,  -0.320,  -0.405
 +1.179,  +0.752,  -0.647
 +0.758,  +0.135,  +0.065
 -1.163,  +0.110,  +0.668
 -1.069,  -1.760,  -0.874
 -1.719,  -0.195,  +0.765
 -1.421,  -0.421,  -0.876
 -0.289,  -0.163,  -0.498
 +0.866,  +0.598,  +0.268
 +0.621,  -0.675,  -1.427
 +0.239,  +0.088,  +1.299
 +0.788,  +1.700,  -1.371
 +0.573,  +2.490,  +0.165
 +0.976,  +0.112,  -2.305
 +1.883,  +1.166,  -0.837
 +0.502,  -1.391,  +0.557
 +0.756,  -0.619,  +0.024
 +1.163,  -1.548,  -0.068
 -0.656,  -0.421,  +1.158
 +0.556,  +0.427,  -0.215
 -2.239,  +0.263,  +0.168
 -0.346,  -0.940,  +0.992
 -0.650,  +0.195,  +0.902
 -1.163,  -0.065,  -1.874
 +0.998,  +0.642,  +0.432
 -0.653,  -0.385,  +1.194
 -0.949,  +0.688,  +1.424
 -0.704,  -1.063,  +1.869
 +0.612,  -2.673,  -0.206
 -1.467,  +0.707,  +1.060
 -0.003,  +2.109,  +0.202
 +0.629,  -0.762,  -0.513
 +0.412,  -0.077,  +0.312
 +0.830,  +2.512,  -1.234
 +0.578,  +0.344,  -0.376
 +0.078,  +0.430,  -0.294
 -0.008,  -0.847,  -0.520
 -0.410,  -1.377,  -0.759
 +0.710,  -2.523,  +0.092
 -0.888,  +0.769,  +0.000
 +0.720,  +0.347,  +1.211
 +1.128,  +0.236,  +1.768
 -0.883,  -1.383,  +2.069
 -0.353,  -0.345,  -0.606
 -1.030,  -2.122,  +0.210
 +0.681,  +0.445,  -1.008
 -0.751,  +1.278,  -0.660
 -0.871,  -0.446,  -0.317
 +1.417,  -0.186,  -0.296
 -0.825,  +0.067,  +0.175
 +1.602,  +1.815,  -1.243
 -0.919,  -0.643,  +1.194
 -0.221,  +1.910,  -1.349
 -0.518,  -1.703,  +0.280
 +0.472,  -0.428,  +0.117
 -0.716,  +0.099,  -0.467
 -1.501,  -0.528,  +0.124
 +1.358,  -0.125,  -0.977
 +0.564,  -1.919,  -1.314
 +0.491,  +0.142,  -0.305
 +0.519,  -0.684,  +0.769
 -0.878,  +1.060,  -0.263
 +0.171,  +0.598,  +0.772
 +0.079,  +0.571,  +0.986
 +0.484,  +2.112,  -0.258
 -2.193,  +0.576,  +0.302
 -1.134,  -1.441,  +0.164
 -0.724,  +1.190,  +0.192
 +0.442,  -1.834,  +1.907
 -0.334,  -0.736,  +2.507
 +0.174,  -0.731,  +0.330
 +1.512,  +0.395,  +1.607
 +2.774,  -0.121,  -1.649
 +0.422,  -0.742,  +1.115
 +0.882,  +0.904,  +1.666
 +1.853,  -0.222,  +0.896
 -0.062,  -0.800,  +1.318
 -0.050,  -0.799,  -1.920
 -0.041,  -1.190,  -0.095
 +1.275,  -0.452,  +0.146
 -0.905,  +0.405,  +1.986
 +0.099,  +0.561,  +0.735
 -0.386,  -0.940,  +0.390
 -1.236,  -0.882,  -1.301
 -1.179,  -2.164,  +0.021
 -1.428,  +1.187,  +0.210
 +2.267,  +1.271,  +0.616
 -1.011,  +0.003,  +0.077
 +1.972,  +0.964,  -0.582
 +0.071,  +1.266,  +1.724
 -0.716,  -1.440,  -0.434
 -0.216,  -0.229,  +1.041
 +0.594,  -0.374,  -0.874
 +0.546,  +0.473,  -0.674
 +0.030,  +0.354,  -2.078
 -0.846,  +0.491,  +1.118
 -0.710,  -0.217,  +1.425
 +0.180,  +0.754,  +0.689
 -1.193,  -1.432,  +1.395
 +0.822,  +0.439,  -0.464
 +0.883,  -0.243,  +0.056
 +1.124,  -0.030,  -0.650
 -0.336,  -0.557,  +0.086
 -0.531,  -2.527,  -2.168
 +0.323,  -0.743,  +0.819
 -0.377,  +1.427,  -0.126
 +2.416,  -0.166,  -0.606
 -0.870,  +1.349,  -0.427
 +0.232,  -0.246,  +0.440
 -1.892,  +0.674,  +1.102
 -1.042,  +1.434,  -1.819
 +0.045,  +0.007,  +0.140
 -1.911,  +0.211,  +0.769
 +0.895,  -0.325,  +1.116
 -2.062,  +0.436,  +2.832
 -1.510,  +1.008,  +0.276
 -0.367,  +0.913,  +1.013
 -1.258,  +0.993,  +0.480
 +1.570,  -0.072,  -0.229
 +0.055,  +0.213,  +0.318
 +0.545,  +1.986,  -0.537
 +2.134,  +0.554,  -0.522
 -0.110,  -0.889,  +0.207
 +0.334,  +0.957,  +1.401
 -1.101,  -0.115,  -0.422
 -1.809,  +1.182,  -0.571
 +0.882,  -0.535,  +0.002
 +0.217,  +1.036,  -0.422
 +0.570,  -0.432,  +0.439
 -0.220,  +0.115,  -1.099
 -0.465,  +1.101,  -0.020
 +0.617,  +0.332,  -0.360
 +0.900,  +0.275,  +1.417
 +0.747,  -0.339,  -0.409
 +1.000,  -0.930,  -1.497
 -0.206,  +0.708,  -0.657
 -1.010,  -0.481,  +0.735
 -0.062,  +1.626,  +0.468
 +0.515,  +0.688,  +0.143
 -0.019,  +2.612,  +1.773
 +0.545,  +0.985,  +0.248
 +0.117,  -0.453,  +1.158
 +0.725,  +0.068,  -0.465
 -0.073,  +0.765,  +2.610
 +0.337,  +0.045,  +0.263
 +2.161,  +1.872,  -0.296
 -0.046,  -0.408,  -1.134
 -0.725,  -1.413,  +1.422
 -1.112,  +0.616,  +1.607
 -0.010,  +0.196,  +0.205
 +0.120,  +0.025,  -0.611
 +0.414,  -0.472,  -0.685
 +0.431,  +0.164,  +1.414
 +0.872,  +0.800,  -0.585
 +1.212,  +0.193,  -0.398
 +2.024,  -0.518,  +0.786
 -1.016,  +1.150,  +0.066
 -2.117,  +2.294,  -1.290
 +0.309,  -0.185,  -0.210
 +1.091,  -0.463,  +2.230
 +0.538,  +0.788,  -0.328
 -1.022,  -1.089,  +1.434
 +1.790,  -0.393,  +0.837
 -0.080,  +0.662,  -0.138
 +0.478,  -0.634,  -0.231
 +0.190,  +1.563,  +0.276
 +0.784,  +1.173,  +1.204
 +1.401,  -1.617,  -0.322
 -1.375,  -0.457,  -1.077
 -0.315,  +0.732,  -0.782
 +0.773,  -0.830,  +0.074
 -2.064,  +1.703,  +0.409
 -0.298,  +0.323,  -0.172
 -0.136,  +1.068,  -1.987
 -0.360,  +0.791,  +0.535
 -0.524,  -1.155,  -0.090
 -0.970,  -0.308,  +0.058
 -0.604,  -0.071,  +0.343
 +0.317,  -1.079,  -0.043
 +1.040,  -0.225,  +0.075
 +1.132,  +1.469,  -0.747
 -0.268,  -0.836,  -1.655
 +0.595,  +0.490,  -2.129
 -0.589,  -0.790,  -1.191
 +0.195,  +0.924,  +0.109
 -1.037,  +0.596,  -0.981
 +0.311,  -0.049,  +1.612
 -0.831,  +0.245,  +0.800
 +0.243,  +0.864,  -0.375
 +0.909,  -1.262,  +0.783
 -0.753,  +0.847,  -0.606
 +1.544,  -0.272,  -0.525
 +0.755,  -0.459,  -0.933
 +0.691,  +0.247,  -0.776
